Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due date,Custom field (Composant),Labels,Labels,Labels,Labels
Task,MGPSUP-2190,53557,Consistance des montants,laurine.taing,yann.badre,Normal,Done,Done,2018-10-18 08:16,2018-10-18 10:58,,,update_production,,,
Task,MGPSUP-2188,53541,"SOFORT payment failed, but funds have been deducted from the account",oriane.gossiaux,richard.kaffka,Normal,Done,Done,2018-10-17 12:17,2018-10-19 15:28,,,,,,
Task,MGPSUP-2186,53523,Consistance des montants,nicolas.gicquel,yann.badre,Normal,Done,Done,2018-10-16 08:16,2018-10-16 10:04,,,,,,
Task,MGPSUP-2184,53521,Alerte de sécurité critique,,yann.badre,Normal,Done,Done,2018-10-15 17:06,2018-10-17 09:03,,,,,,
Task,MGPSUP-2183,53517,Incident Payline 17.09.2018 - reconciliation ,ali.belabbas,roxana,Normal,Done,Done,2018-10-15 14:40,2018-12-11 11:10,,,,,,
Task,MGPSUP-2182,53513,Transactions blocked in CREATED status,removed91,maxence.busson,Normal,Done,Done,2018-10-15 13:47,2018-10-22 11:30,,,,,,
Task,MGPSUP-2181,53512,Dispute automatic email directing clients to the wrong URL,oriane.gossiaux,maxence.busson,Normal,Done,Fixed,2018-10-15 12:41,2019-04-03 20:04,,,,,,
Task,MGPSUP-2179,53504,"First payin stuck in CREATED on SUBMITTED mandate, subsequent payins give PSP Technical Error",roxana,maxence.busson,Normal,Done,Done,2018-10-12 15:31,2018-10-18 13:51,,,,,,
Task,MGPSUP-2178,53481,Consistance des montants,richard.prodhomme,yann.badre,Normal,Done,Done,2018-10-11 08:16,2018-10-11 11:15,,,,,,
Task,MGPSUP-2177,53480,Fix possible transaction status mismatch and stop regular useless calls to Payline,mickael.pois,mickael.pois,Normal,Fix pending,,2018-10-10 19:35,2019-07-31 17:54,,API,payline,reconciliation,update_production,
Task,MGPSUP-2176,53479,VAD for sofaconcerts -> credit card CHF,roxana,richard.kaffka,Normal,Done,Done,2018-10-10 17:33,2018-10-22 15:25,,,,,,
Task,MGPSUP-2175,53475,Expired mandates in GCL do not synch to failed mandates in API,mickael.pois,tikhoze.banda,Normal,Fix pending,,2018-10-10 16:29,2019-08-06 15:23,,API,gocardless,mandate,reconciliation,
Task,MGPSUP-2174,53470,Client's server received a single hook 5 times,maxence.busson,maxence.busson,Normal,Done,Done,2018-10-10 12:01,2018-10-15 11:30,,,,,,
Task,MGPSUP-2172,53471,Clients are unable to do a partial refund of only fees,tikhoze.banda,tikhoze.banda,Normal,Done,Done,2018-10-10 12:31,2018-10-12 11:46,,,,,,
Task,MGPSUP-2171,53458,"Failed transaction: ""Detail de la transaction Payline"" (LongMessage from the error)",mickael.pois,richard.kaffka,Normal,Done,,2018-10-09 16:15,2019-04-08 18:27,,,,,,
Task,MGPSUP-2169,53435,Consistance des montants,richard.prodhomme,yann.badre,Normal,Done,Done,2018-10-09 08:16,2018-10-09 09:05,,,,,,
Task,MGPSUP-2168,53434,[Vinted]Extract ALL Failed payin with the error code 008515,richard.prodhomme,roxana,Normal,Done,Done,2018-10-08 18:51,2018-10-09 09:30,,,,,,
Task,MGPSUP-2167,53420,"PayPal refund failed on our side - status in PayPal is ""Pending""",,richard.kaffka,Normal,Done,Done,2018-10-08 12:47,2018-10-08 12:57,,,,,,
Task,MGPSUP-2165,53401,Extract pour audit PEPS entre le 01/07/18 et 30/09/2018,removed60,julien.job,Normal,Done,Done,2018-10-05 10:09,2018-10-26 14:40,,,,,,
Task,MGPSUP-2164,53377,Consistance des montants,removed60,yann.badre,Normal,Done,Done,2018-10-04 08:16,2019-01-04 17:42,,,,,,
Task,MGPSUP-2163,53323,Consistance des montants,laurine.taing,yann.badre,Normal,Done,Done,2018-10-02 08:16,2018-10-04 10:39,,,update_production,,,
Task,MGPSUP-2162,53307,Consistance des montants,,yann.badre,Normal,Done,Done,2018-09-28 16:18,2018-10-04 09:44,,,,,,
Task,MGPSUP-2161,53303,Banking Alias issue,,maxence.busson,Normal,Done,Done,2018-09-27 18:22,2018-10-01 15:28,,,,,,
Task,MGPSUP-2160,53301,Consistance des montants,nicolas.gicquel,yann.badre,Normal,Done,Done,2018-09-27 08:16,2018-10-02 10:14,,,,,,
Task,MGPSUP-2159,53296,Giropay - Out of Eurozone - Refund Success but never received by the client,removed91,richard.kaffka,Normal,Done,Done,2018-09-26 14:56,2018-10-01 14:50,,,,,,
Task,MGPSUP-2158,53259,Reporting desynch,mickael.pois,maxence.busson,Normal,Done,Done,2018-09-21 15:12,2018-10-29 17:51,,,,,,
Task,MGPSUP-2157,53283,Payline refund has an attempt pending,,maxence.busson,Normal,Done,Done,2018-09-24 18:33,2018-09-27 11:33,,,,,,
Task,MGPSUP-2156,53258,KYC CREATED hook notifications being sent twice for the same resource ID,oriane.gossiaux,tikhoze.banda,Normal,Done,,2018-09-21 14:40,2019-02-12 11:33,,,,,,
Task,MGPSUP-2155,53257,Reporting issue - missing transactions,mickael.pois,maxence.busson,Normal,Done,Done,2018-09-21 11:20,2018-10-29 17:54,,,,,,
Task,MGPSUP-2154,53245,Successful Payin SDD done on a disabled bank account,roxana,roxana,Normal,Done,Done,2018-09-20 15:27,2018-09-20 15:48,,,,,,
Task,MGPSUP-2153,53238,Consistance des montants,laurine.taing,yann.badre,Normal,Done,Done,2018-09-20 08:16,2018-09-20 11:30,,,update_production,,,
Task,MGPSUP-2152,53223,Paypal payment failed but was debited,,tikhoze.banda,Normal,Done,Done,2018-09-19 12:20,2018-09-20 12:30,,,,,,
Task,MGPSUP-2151,53219,PayPal payment failed but was debited,,tikhoze.banda,Normal,Done,Done,2018-09-19 11:18,2018-09-20 12:31,,,,,,
Task,MGPSUP-2150,53202,Consistance des montants,nicolas.gicquel,yann.badre,Normal,Done,Done,2018-09-18 09:42,2018-10-09 16:30,,,update_production,,,
Task,MGPSUP-2149,53184,Notification not sent when a dispute is created,roxana,roxana,Normal,Done,Done,2018-09-17 14:00,2018-10-08 18:57,,,,,,
Task,MGPSUP-2148,53176,Vinted are unable to download certain reports,,tikhoze.banda,Normal,Won't Do,,2018-09-17 10:42,2019-01-30 12:22,,,,,,
Task,MGPSUP-2146,53153,Security request from a client,roxana,richard.kaffka,Normal,Done,Done,2018-09-13 17:18,2018-09-26 15:08,,,,,,
Task,MGPSUP-2145,53114,Consistance des montants,taher.sehli,yann.badre,Normal,Done,Done,2018-09-13 08:16,2018-10-09 16:30,,,update_production,,,
Task,MGPSUP-2142,53082,Internal server error when payout is created with a large tag,matthieu,tikhoze.banda,Normal,Done,Done,2018-09-12 10:53,2018-10-16 10:00,,,,,,
Task,MGPSUP-2141,53081,Internal server error when bankiwre of credited amount 0 is created,,tikhoze.banda,Normal,Done,Done,2018-09-12 10:41,2018-09-13 15:00,,,,,,
Task,MGPSUP-2139,53070,"SOFORT payment failed, but funds have been deducted from the account",roxana,richard.kaffka,Normal,Done,Done,2018-09-11 15:02,2018-09-13 11:57,,,,,,
Task,MGPSUP-2138,53059,Consistance des montants,richard.prodhomme,yann.badre,Normal,Done,Done,2018-09-11 08:16,2018-10-09 16:30,,,update_production,,,
Task,MGPSUP-2137,53053,Mandate receipt doesn't show the user's address,maxence.busson,maxence.busson,Normal,Done,Done,2018-09-10 17:23,2018-09-12 14:40,,,,,,
Task,MGPSUP-2136,53027,Find out why the test Card PayIns have been failing for 19 days,removed91,removed91,Normal,Done,Done,2018-09-10 11:51,2018-09-24 14:08,,,runscope,,,
Task,MGPSUP-2134,52961,Consistance des montants,laurine.taing,yann.badre,Normal,Done,Done,2018-09-06 08:16,2018-09-06 11:31,,,update_production,,,
Task,MGPSUP-2133,52942,PayPal transaction charged twice,,tikhoze.banda,Normal,Done,Done,2018-09-04 15:44,2018-09-04 18:33,,,,,,
Task,MGPSUP-2132,52927,Consistance des montants,nicolas.gicquel,yann.badre,Normal,Done,Done,2018-09-04 08:16,2018-10-09 16:30,,,update_production,,,
Task,MGPSUP-2131,52910,Request to increase the 15 and 30 minute rate limit bucket once a month,farah.chabchoub,tikhoze.banda,Normal,Done,Done,2018-09-03 11:02,2018-12-10 11:57,,,,,,
Task,MGPSUP-2130,52909,"SOFORT payment failed, but funds have been deducted from the account",removed91,richard.kaffka,Normal,Done,Done,2018-09-03 10:45,2018-09-12 17:39,,,,,,
Task,MGPSUP-2125,52833,Cas GreenPoint incohérents,taher.sehli,julien.job,Normal,Done,Done,2018-08-29 17:48,2018-08-31 14:24,,,,,,
Task,MGPSUP-2124,52823,Random exceptions when trying to send requests to the API,imane.rahmoun,tikhoze.banda,Normal,Done,Done,2018-08-29 13:23,2018-09-03 11:26,,,,,,
Task,MGPSUP-2122,52794,Consistance des montants,richard.prodhomme,yann.badre,Normal,Done,Done,2018-08-28 08:16,2018-08-28 09:49,,,update_production,,,
Task,MGPSUP-2121,52792,P24 transaction failed but charged,removed91,richard.kaffka,Normal,Done,Done,2018-08-27 17:40,2018-09-03 13:54,,,,,,
Task,MGPSUP-2120,52771,Long delay before 3D secure session expired,matthieu,tikhoze.banda,Normal,Won't Do,Done,2018-08-24 16:55,2019-04-05 17:16,,,,,,
Task,MGPSUP-2119,52765,P24 transaction failed but charged,removed91,richard.kaffka,Normal,Done,Done,2018-08-24 14:07,2018-09-03 13:54,,,,,,
Task,MGPSUP-2118,52763,Consistance des montants,richard.prodhomme,yann.badre,Normal,Done,Done,2018-08-24 12:26,2018-08-28 09:49,,,update_production,,,
Task,MGPSUP-2117,52760,Consistance des montants (manuelle),taher.sehli,laurine.taing,Normal,Done,Done,2018-08-24 11:07,2018-08-24 11:12,,,update_production,,,
Task,MGPSUP-2116,52728,Consistance des montants (manuelle),laurine.taing,laurine.taing,Normal,Done,Done,2018-08-23 10:31,2018-08-24 11:07,,,update_production,,,
Task,MGPSUP-2114,52110,Giropay payin Failed on MGP side but OK on Giropay side,mickael.pois,roxana,Normal,Done,Done,2018-08-21 17:50,2018-08-31 10:34,,,,,,
Task,MGPSUP-2113,52106,P24 transaction failed but charged,removed91,richard.kaffka,Normal,Done,Done,2018-08-21 16:11,2018-09-03 13:54,,,,,,
Task,MGPSUP-2112,52105,"SOFORT payment failed, but funds have been deducted from the account",mickael.pois,richard.kaffka,Normal,Done,Done,2018-08-21 15:58,2018-08-30 19:37,,,,,,
Task,MGPSUP-2111,52102,Giropay payin Failed on MGP side but OK on Giropay side,mickael.pois,roxana,Normal,Done,Done,2018-08-21 14:55,2018-08-30 19:37,,,,,,
Task,MGPSUP-2110,52098,Wallet report desynchronisation,,roxana,Normal,Done,Done,2018-08-21 12:04,2018-08-22 17:54,,,,,,
Task,MGPSUP-2109,52093,Consistance des montants,richard.prodhomme,yann.badre,Normal,Done,Done,2018-08-21 08:16,2018-08-21 09:46,,,update_production,,,
Task,MGPSUP-2107,52064,Consistance des montants,richard.prodhomme,yann.badre,Normal,Done,Done,2018-08-16 08:16,2018-08-21 09:47,,,update_production,,,
Task,MGPSUP-2106,52063,Internal Server Error - POST /KYC/documents/documentid/pages,matthieu,tikhoze.banda,Normal,Done,Fixed,2018-08-15 17:44,2019-04-03 20:07,,,,,,
Task,MGPSUP-2105,52061,Destroy $400 from Chrono24 USD wallet ,taher.sehli,removed91,Normal,Done,Done,2018-08-14 17:33,2018-08-30 17:41,,,,,,
Task,MGPSUP-2104,52059,Issue on Sandbox Config: Old MOPs crash,,maxence.busson,Normal,Done,Done,2018-08-14 16:18,2018-09-20 09:46,,,,,,
Task,MGPSUP-2103,52053,Consistance des montants,taher.sehli,yann.badre,Normal,Done,Done,2018-08-14 08:16,2018-10-09 16:30,,,update_production,,,
Task,MGPSUP-2102,52048,Fraud notification not received ,julien.job,imane.rahmoun,Normal,Done,Done,2018-08-13 16:24,2018-09-18 11:24,,,,,,
Task,MGPSUP-2101,52004,Consistance des montants,laurine.taing,yann.badre,Normal,Done,Done,2018-08-09 08:15,2018-08-09 10:54,,,update_production,,,
Task,MGPSUP-2099,51984,P24 transaction failed but charged,removed91,richard.kaffka,Normal,Done,Done,2018-08-07 17:19,2018-08-14 17:05,,,,,,
Task,MGPSUP-2098,51982,P24 transaction failed but charged,removed91,richard.kaffka,Normal,Done,Done,2018-08-07 16:55,2018-08-14 17:01,,,,,,
Task,MGPSUP-2097,51979,[wp] Payment issues,wladimir.dharcourt,roxana,Normal,Done,Done,2018-08-07 16:11,2018-08-08 14:26,,,,,,
Task,MGPSUP-2096,51971,[Reporting] Wallet report desynchronisation,roxana,roxana,Normal,Done,Done,2018-08-07 14:30,2018-08-24 14:38,,,,,,
Task,MGPSUP-2094,51966,"SOFORT payment failed, but funds have been deducted",removed91,richard.kaffka,Normal,Done,Done,2018-08-07 10:22,2018-08-20 10:59,,,,,,
Task,MGPSUP-2093,51964,Consistance des montants,nicolas.gicquel,yann.badre,Normal,Done,Done,2018-08-07 08:16,2018-10-09 16:33,,,update_production,,,
Task,MGPSUP-2092,51963,Maestro payments redirected to a BCMC 3DS page,roxana,roxana,Normal,Done,Done,2018-08-06 17:55,2018-08-09 16:37,,,,,,
Task,MGPSUP-2091,51923,alexkristinamonaco are try to make a refund of a payin bankwire ,richard.kaffka,farah.chabchoub,Normal,Done,Done,2018-08-02 14:33,2018-08-03 15:42,,,,,,
Task,MGPSUP-2090,51922,Refund GoCardless Failed,,roxana,Normal,Done,Done,2018-08-02 14:32,2018-08-23 17:27,,,,,,
Task,MGPSUP-2089,51914,[PRODUCTION] Payline Refund not received,imane.rahmoun,fabien.beauche,Normal,Done,Done,2018-08-02 13:05,2018-08-06 16:53,,,,,,
Task,MGPSUP-2088,51913,"GreenPoint errors ""A task was canceled""",julien.job,julien.job,Normal,Done,Done,2018-08-02 11:54,2018-11-15 12:04,,,,,,
Task,MGPSUP-2087,51907,Consistance des montants,richard.prodhomme,yann.badre,Normal,Done,Done,2018-08-02 08:15,2018-08-02 10:41,,,update_production,,,
Task,MGPSUP-2085,51869,chrono24 is having a bad use of some endopoints on Production ,richard.kaffka,farah.chabchoub,Normal,Done,Done,2018-07-31 12:22,2018-10-09 17:14,,,,,,
Task,MGPSUP-2084,51868,waowmangopay are having a bad behaviour on Production,maxence.busson,farah.chabchoub,Normal,Done,Done,2018-07-31 11:57,2018-11-06 12:09,,,,,,
Task,MGPSUP-2083,51862,odslive are having a bad behaviours on Production,maxence.busson,farah.chabchoub,Normal,Done,Done,2018-07-31 11:05,2018-09-11 11:24,,,,,,
Task,MGPSUP-2082,51860,mipise_payment have a bad behaviour on Production,imane.rahmoun,farah.chabchoub,Normal,Done,Done,2018-07-31 10:33,2018-08-27 11:04,,,,,,
Task,MGPSUP-2081,51858,Consistance des montants,richard.prodhomme,yann.badre,Normal,Done,Done,2018-07-31 08:16,2018-07-31 09:13,,,update_production,,,
Task,MGPSUP-2080,51854,P24 transaction failed but charged,removed91,richard.kaffka,Normal,Done,Done,2018-07-30 17:40,2018-08-06 14:03,,,,,,
Task,MGPSUP-2079,51846,TimeOut on GET : /payouts/payout_ID,,roxana,Normal,Won't Do,,2018-07-30 14:48,2019-02-01 15:01,,,,,,
Task,MGPSUP-2078,51845,VAD for gebraucht.de -> SOFORT MOP,roxana,richard.kaffka,Normal,Done,Done,2018-07-30 12:02,2018-09-20 12:09,,,,,,
Task,MGPSUP-2077,51841,"Payin ""Canceled"" but amount reserved on customer account",imane.rahmoun,sebastian.vetter,Normal,Done,Done,2018-07-29 15:28,2018-08-03 15:46,,,,,,
Task,MGPSUP-2076,51804,Consistance des montants,laurine.taing,yann.badre,Normal,Done,Done,2018-07-26 08:16,2018-07-26 10:31,,,update_production,,,
Task,MGPSUP-2072,51774,Report for Users from China (Hong Kong),,sebastian.vetter,Normal,Done,Done,2018-07-24 15:47,2018-07-24 15:48,,,,,,
Task,MGPSUP-2071,51773,Refund paypal stays in created status,imane.rahmoun,roxana,Normal,Done,Done,2018-07-24 15:41,2018-07-31 12:26,,,,,,
Task,MGPSUP-2070,51756,Giropay payment failed but was debited,removed91,tikhoze.banda,Normal,Done,Done,2018-07-24 11:46,2018-07-26 15:21,,,,,,
Task,MGPSUP-2069,51752,Consistance des montants,nicolas.gicquel,yann.badre,Normal,Done,Done,2018-07-24 08:15,2018-07-24 10:58,,,update_production,,,
Task,MGPSUP-2067,51718,Call /payins/card/direct/  without response but succeeded,laurine.taing,roxana,Normal,Done,Done,2018-07-23 10:43,2018-08-10 16:53,,,,,,
Task,MGPSUP-2066,51709,tipstips are having a wrong on Production,maxence.busson,farah.chabchoub,Normal,Done,Done,2018-07-20 15:29,2018-10-02 15:32,,,,,,
Task,MGPSUP-2065,51708,homunity-prod are having a wrong behavior on Production,maxence.busson,farah.chabchoub,Normal,Done,Done,2018-07-20 15:04,2018-11-06 11:32,,,,,,
Task,MGPSUP-2063,51689,Bank account can't be accessed in v2 dashboard (it is accessible in v1),wladimir.dharcourt,tikhoze.banda,Normal,Done,Done,2018-07-19 15:19,2018-09-06 10:31,,,,,,
Task,MGPSUP-2061,51679,Consistance des montants,removed85,yann.badre,Normal,Done,Done,2018-07-19 08:16,2018-07-19 11:32,,,update_production,,,
Task,MGPSUP-2060,51668,Slowness HOOKS notifications,roxana,roxana,Normal,Done,Done,2018-07-18 14:37,2018-07-31 10:43,,,,,,
Task,MGPSUP-2058,51639,Consistance des montants,richard.prodhomme,yann.badre,Normal,Done,Done,2018-07-17 08:16,2018-07-17 09:26,,,update_production,,,
Task,MGPSUP-2056,51637,Giropay payin Failed on MGP side but OK on Giropay side,roxana,roxana,Normal,Done,Done,2018-07-16 15:50,2018-07-18 18:29,,,,,,
Task,MGPSUP-2051,51598,[PRODUCTION] unsynchronized Wallet reporting,mickael.pois,fabien.beauche,Normal,Done,Done,2018-07-12 17:28,2018-07-23 16:08,,,,,,
Task,MGPSUP-2050,51591,"Giropay payment failed, but funds have been deducted from the account",removed91,richard.kaffka,Normal,Done,Done,2018-07-12 12:06,2018-07-20 14:07,,,,,,
Task,MGPSUP-2049,51592,"Giropay payment failed, but funds have been deducted from the account",removed91,richard.kaffka,Normal,Done,Done,2018-07-12 13:21,2018-07-20 14:07,,,,,,
Task,MGPSUP-2048,51590,Wallet report desynchronisation,mickael.pois,tikhoze.banda,Normal,Done,Done,2018-07-12 10:23,2018-07-23 16:12,,,,,,
Task,MGPSUP-2047,51587,Consistance des montants,laurine.taing,yann.badre,Normal,Done,Done,2018-07-12 08:15,2018-07-12 11:51,,,update_production,,,
Task,MGPSUP-2046,51585,"Get Compliance infos for every contributors of ""Rechtskosten für die „Lifeline“-Besatzung"" moneypot",laurine.taing,mickael.pois,Normal,Done,Done,2018-07-11 18:25,2018-07-24 18:00,,,,,,
Task,MGPSUP-2045,51572,"Giropay payment failed, but funds have been deducted from the account",mickael.pois,richard.kaffka,Normal,Done,Done,2018-07-11 12:24,2018-07-13 14:18,,,,,,
Task,MGPSUP-2044,51562,"Giropay payment failed, but funds have been deducted from the account",mickael.pois,richard.kaffka,Normal,Done,Done,2018-07-10 18:02,2018-07-13 14:18,,,,,,
Task,MGPSUP-2043,51557,"Giropay payment failed, but funds have been deducted from the account",mickael.pois,richard.kaffka,Normal,Done,Done,2018-07-10 17:34,2018-07-13 14:18,,,,,,
Task,MGPSUP-2042,51556,"SOFORT payment failed, but funds have been deducted from the account",imane.rahmoun,richard.kaffka,Normal,Done,Done,2018-07-10 17:25,2018-07-10 17:37,,,,,,
Task,MGPSUP-2041,51529,"Transactions on the inciedent day 2/7/18 - Failed in our BO, failed in Payline - but customer got charged",imane.rahmoun,richard.kaffka,Normal,Done,Done,2018-07-10 11:30,2018-07-23 11:44,,,,,,
Task,MGPSUP-2040,51527,"Giropay payment failed, but funds have been deducted from the account",mickael.pois,richard.kaffka,Normal,Done,Done,2018-07-10 11:03,2018-07-13 14:18,,,,,,
Task,MGPSUP-2039,51526,Bankaccount was deleted in the time between the PayIn and Refund,mickael.pois,richard.kaffka,Normal,Done,Done,2018-07-10 10:58,2018-07-13 17:33,,,,,,
Task,MGPSUP-2038,51525,Consistance des montants,nicolas.gicquel,yann.badre,Normal,Done,Done,2018-07-10 08:16,2018-07-10 10:00,,,update_production,,,
Task,MGPSUP-2036,51507,ideal payment failed and needs to be refunded,mickael.pois,tikhoze.banda,Normal,Done,Done,2018-07-06 14:32,2018-07-12 10:01,,,,,,
Task,MGPSUP-2033,51490,"SOFORT payment failed, but funds have been deducted from the account",mickael.pois,mahmoud.nahawandi,Normal,Done,Done,2018-07-05 09:37,2018-07-13 14:17,,,,,,
Task,MGPSUP-2032,51489,Consistance des montants,removed85,yann.badre,Normal,Done,Done,2018-07-05 08:16,2018-07-06 10:51,,,update_production,,,
Task,MGPSUP-2029,51474,"SOFORT payment failed, but funds have been deducted",removed91,richard.kaffka,Normal,Done,Done,2018-07-03 17:29,2018-07-06 15:03,,,,,,
Task,MGPSUP-2027,51463,Consistance des montants,richard.prodhomme,yann.badre,Normal,Done,Done,2018-07-03 08:15,2018-07-03 10:43,,,update_production,,,
Task,MGPSUP-2025,51457,Exception when access Bank Account details,julien.job,fabien.beauche,Normal,Done,Fixed,2018-07-02 16:57,2019-03-06 14:59,,,,,,
Task,MGPSUP-2024,51452,Documentation : Wrong wording on the Error Code description ,wladimir.dharcourt,richard.kaffka,Normal,Done,Done,2018-07-02 13:58,2018-07-03 12:58,2018-07-04 00:00,,website,,,
Task,MGPSUP-2023,51421,Consistance des montants,laurine.taing,yann.badre,Normal,Done,Done,2018-06-28 08:16,2018-06-28 10:45,,,update_production,,,
Task,MGPSUP-2019,51392,iDEAL payment failed but was debited. Payment needs to be refunded,,tikhoze.banda,Normal,Done,Done,2018-06-26 11:39,2018-07-05 14:20,,,,,,
Task,MGPSUP-2018,51389,Consistance des montants,nicolas.gicquel,yann.badre,Normal,Done,Done,2018-06-26 08:15,2018-06-27 11:20,,,update_production,,,
Task,MGPSUP-2017,51384,Failed IDEAL payment was debited ,removed91,tikhoze.banda,Normal,Done,Done,2018-06-25 12:55,2018-07-06 15:04,,,,,,
Task,MGPSUP-2014,51360,Consistance des montants,nicolas.gicquel,yann.badre,Normal,Done,Done,2018-06-21 08:15,2018-06-21 11:19,,,update_production,,,
Task,MGPSUP-2012,51330,Reports re-synchronizition,mickael.pois,imane.rahmoun,Normal,Done,Done,2018-06-19 14:34,2018-07-05 14:53,,,,,,
Task,MGPSUP-2011,51328,"Transaction 326600093 - failed in our BO, in Payline is approved",removed91,richard.kaffka,Normal,Done,Done,2018-06-19 12:36,2018-07-02 14:46,,,,,,
Task,MGPSUP-2010,51325,"[SANDBOX] BackOffice ""tools"" issue",,fabien.beauche,Normal,Done,Done,2018-06-19 11:53,2018-06-20 13:49,,,,,,
Task,MGPSUP-2009,51322,Refunds stuck in CREATED,,sebastian.vetter,Normal,Done,Done,2018-06-19 10:27,2018-06-26 16:51,,,,,,
Task,MGPSUP-2008,51321,Consistance des montants,richard.prodhomme,yann.badre,Normal,Done,Done,2018-06-19 08:18,2018-06-19 10:05,,,update_production,,,
Task,MGPSUP-2006,51306,Refund paypal stays in created status,,imane.rahmoun,Normal,Done,Done,2018-06-18 10:37,2018-07-06 11:22,,,,,,
Task,MGPSUP-2005,51305,User charged for a failed payin (payline error 02101),matthieu,mahmoud.nahawandi,Normal,Done,Done,2018-06-18 10:25,2018-09-10 11:04,,,,,,
Task,MGPSUP-2004,51304,Notification not sent for the payins 346777842 and 346776918,removed60,roxana,Normal,Done,Done,2018-06-15 16:04,2018-06-22 11:14,,,,,,
Task,MGPSUP-2003,51291,Rate error increasing 008515-Authentication not available: do not benefit from liability shift,,roxana,Normal,Done,Done,2018-06-14 17:46,2018-06-26 11:37,,,,,,
Task,MGPSUP-2002,51288,[PRODUCTION] Log request,,fabien.beauche,Normal,Done,Done,2018-06-14 16:50,2018-06-20 13:56,,,,,,
Task,MGPSUP-2001,51284,Invalid CVV error not forwarded to clients,mickael.pois,sebastian.vetter,Normal,Done,Done,2018-06-14 14:17,2018-12-11 16:51,,,,,,
Task,MGPSUP-2000,51283,[PRODUCTION] HTTP Error 524 ,imane.rahmoun,fabien.beauche,Normal,Done,Done,2018-06-14 12:05,2018-07-09 11:41,,,,,,
Task,MGPSUP-1999,51278,Consistance des montants,laurine.taing,laurine.taing,Normal,Done,Done,2018-06-14 10:45,2018-06-14 11:19,,,update_production,,,
Task,MGPSUP-1998,51262,Report desynchronization,mickael.pois,roxana,Normal,Done,Done,2018-06-13 11:57,2018-06-13 22:04,,,,,,
Task,MGPSUP-1997,51260,hidutyfree are making a huge number of GET KYC/documents/ on only two documents on Production,maxence.busson,farah.chabchoub,Normal,Done,Done,2018-06-13 11:09,2019-08-12 12:17,,,,,,
Task,MGPSUP-1996,51240,Consistance des montants,laurine.taing,yann.badre,Normal,Done,Done,2018-06-12 08:16,2018-06-14 10:45,,,update_production,,,
Task,MGPSUP-1994,51216,[PRODUCTION] Hook working randomly,imane.rahmoun,fabien.beauche,Normal,Done,Done,2018-06-08 16:53,2018-07-09 14:55,,,,,,
Task,MGPSUP-1993,51198,Refund was not going through Payline/SOFORT,removed91,richard.kaffka,Normal,Done,Done,2018-06-07 14:47,2018-08-03 16:34,,,,,,
Task,MGPSUP-1992,51194,Consistance des montants,nicolas.gicquel,yann.badre,Normal,Done,Done,2018-06-07 08:15,2018-06-07 10:20,,,update_production,,,
Task,MGPSUP-1991,51188,BookingKit is flooding our reporting engine,richard.kaffka,matthieu,Normal,TAM Analyse,,2018-06-06 15:10,2019-03-25 15:13,,,,,,
Task,MGPSUP-1989,51180,[PRODUCTION] unsynchronized reporting,matthieu,fabien.beauche,Normal,Done,Done,2018-06-06 12:06,2018-07-17 11:47,,,,,,
Task,MGPSUP-1987,51176,Increase in error 101303 over the last week (since has been moved to Barclays),matthieu,tikhoze.banda,Normal,Done,Done,2018-06-05 17:45,2018-06-15 16:13,,,,,,
Task,MGPSUP-1985,51165,[PRODUCTION] Error 522 on dispute link sent by mail,fabien.beauche,fabien.beauche,Normal,Done,Done,2018-06-05 12:12,2018-06-18 11:08,,,,,,
Task,MGPSUP-1984,51160,Please change it on the German Mangopay website,,richard.kaffka,Normal,Done,Done,2018-06-05 10:00,2018-06-05 10:29,,,,,,
Task,MGPSUP-1983,51159,Consistance des montants,taher.sehli,yann.badre,Normal,Done,Done,2018-06-05 08:16,2018-07-06 10:30,,,update_production,,,
Task,MGPSUP-1982,51150,"Please add the error code 008515 on the ""Errors | Mangopay API docs"" website",wladimir.dharcourt,richard.kaffka,Normal,Done,Done,2018-06-04 16:45,2018-06-14 12:47,,,,,,
Task,MGPSUP-1980,51143,[PRODUCTION] Unsyncrhonyzed reporting,mickael.pois,fabien.beauche,Normal,Done,Done,2018-06-04 14:33,2018-06-13 22:03,,,,,,
Task,MGPSUP-1979,51123,"The reports wallet created more than 24 hours ago stuck on ""READY_FOR_DOWNLOAD"" status instead of ""Expired""",matthieu,imane.rahmoun,Normal,In progress,,2018-06-01 10:41,2019-01-21 18:52,,,,,,
Task,MGPSUP-1978,51103,Consistance des montants,laurine.taing,yann.badre,Normal,Done,Done,2018-05-31 08:15,2018-05-31 11:07,,,update_production,,,
Task,MGPSUP-1977,51095,"Long delays in response time (>5 seconds) and timeouts occurring in production, for random requests",imane.rahmoun,tikhoze.banda,Normal,Done,Done,2018-05-29 21:23,2018-06-20 14:03,,,,,,
Task,MGPSUP-1976,51078,Consistance des montants,nicolas.gicquel,yann.badre,Normal,Done,Done,2018-05-29 08:16,2018-05-29 10:25,,,update_production,,,
Task,MGPSUP-1974,51048,Cards list reporting - client ID 3v3rsp0rt5,furhanah.azharuddin,sebastian.vetter,Normal,Done,Done,2018-05-24 12:16,2018-06-01 12:29,,,,,,
